,0,1,2,3,4
0,0.010629654498258874,0.12210987428443945,0.012396370099012245,0.1400530844735288,0.7148110166447604
1,0.23264369468991475,0.056605540607877286,0.011148063789131708,0.450850352231231,0.24875234868184523
2,0.2529989556738482,0.2822298790988328,0.4064831904828357,0.0017511300203612592,0.056536844724121835
3,0.038683811875497354,0.013493539785298504,0.23271302736217958,0.2699086299175816,0.44520099105944305
4,0.021364293074971397,0.20351611213234164,0.5373320206128752,0.1990019408647087,0.03878563331510303
5,0.5464298976568754,0.10781951279268132,0.038679646127770514,0.26775116323955606,0.039319780183116576
6,0.6668288477741873,0.14342398168583836,0.002288183917008576,0.11479008056406716,0.07266890605889868
7,0.0004098092901476334,0.8022890315286478,0.062195255903396605,0.08818614146547639,0.04691976181233146
8,0.0024310536074833803,0.21282395143385052,0.0026506824615214622,0.6671015446335601,0.11499276786358466
9,0.0271381312972203,0.3046826779908058,0.038540597151489,0.6029044853602336,0.026734108200251412
10,0.545962098906483,0.19037151408166078,0.00013349103129352372,0.12331784755046062,0.14021504843010213
11,4.804193675027393e-05,0.41156950096944805,7.078481449019571e-06,0.3016613166535448,0.28671406195880783
12,0.03296964109817959,0.078077705679014,0.3729044429941155,0.255944743154306,0.2601034670743849
13,0.39517956102981106,0.3267226456568592,0.012084722191407203,0.2505993978880296,0.01541367323389292
14,0.26819252671897653,0.5053931616820098,0.001490913248367639,0.18560756098227205,0.03931583736837402
15,0.10772937432738186,0.022602065620713308,3.944548547031119e-05,0.6114885774886727,0.25814053707776174
16,0.12700738795610353,0.4611424759056675,0.08520386518722863,0.27570392848691544,0.05094234246408494
17,0.008352269270888958,0.5079703418065461,0.17083137106030977,0.2633457718642225,0.049500245998032676
18,0.23780566156271193,0.06598248831237724,0.23919728708394264,0.2153598534828009,0.24165470955816723
19,0.03227187508832369,0.1201072845533519,0.7377479486046803,0.026488312376738325,0.08338457937690581
20,0.37896662296938877,0.12691614269556098,0.0017960218611188224,0.3908245998594796,0.1014966126144518
21,0.0003153150841081565,0.13240307306525428,0.08688725635009943,0.7735171478344014,0.006877207666136759
22,0.2769841058759054,0.16850252522331152,0.03150720540051296,0.27061177812984616,0.252394385370424
23,0.0012244099152856434,0.19037447960257112,0.5559042016895808,0.24703659874514766,0.005460310047414941
24,0.12651561960549382,0.11268970869496762,0.022630268771871093,0.19826430428583672,0.5399000986418306
25,0.06634289712986514,0.04193579544601996,0.014725938659998392,0.47773368544282635,0.39926168332129025
26,0.0017308675914704476,0.08425465331405538,0.023470419448521698,0.46481241360687015,0.42573164603908226
27,0.4310766575307782,0.19645651019722812,0.21985086370662568,0.14176502657218215,0.010850941993185882
28,0.1564283864649069,0.011555919190877353,0.008876367461658503,0.752584807143232,0.07055451973932525
29,0.24467675345303327,0.17050054893171188,0.0657705194492765,0.1645778594082275,0.3544743187577508
30,0.03528434360645313,0.005088086069997611,0.7982001097720687,0.15894194953196855,0.0024855110195119083
31,0.28167608047615217,0.16700459206922852,5.231151328691508e-05,0.44823495823300413,0.10303205770832836
32,0.013810599897435253,0.023746175048616786,0.0007281396316523479,0.3625836588327063,0.5991314265895893
33,0.09756232621156712,0.382600681728945,0.06504541041599894,0.4510488470946215,0.0037427345488672747
34,0.0032981056781176085,0.4853223709277647,0.019119515738178234,0.22154347067169275,0.2707165369842467
35,0.01025222451726592,0.5342782236756741,0.02157451176706623,0.41657880875217057,0.01731623128782331
36,0.0654810085772639,0.03354962870069473,0.0031276501404029155,0.24106593849399616,0.6567757740876422
37,0.24154064051668328,0.011796868979092209,0.004133001083584371,0.14666342920812178,0.5958660602125184
38,0.0009472817222250106,0.12895546660441537,0.11361351191830367,0.6542480171346445,0.1022357226204114
39,0.011990384357564547,0.874126434270118,0.0023919676023295895,0.06223661498715817,0.049254598782829534
40,0.3055476599699394,0.14058259561838596,0.28996127061895854,0.1962776223186195,0.06763085147409645
41,0.5217516124961243,0.1496107602502351,0.0014788304622743193,0.2328042606843049,0.09435453610706117
42,0.11303131017542373,0.09946133559800284,0.002316533810302546,0.4424592615476916,0.3427315588685792
43,0.016229985473918074,0.4307590251792732,0.0013037025709503618,0.45200753854622977,0.0996997482296286
44,0.17956209087823852,0.03227859973960916,0.0032039856871689254,0.23933692317381572,0.5456184005211677
45,0.07257142118589302,0.13353524486595822,0.4178073838327048,0.2939383034806221,0.08214764663482164
46,0.10772240825259582,0.38000998244249823,0.10766141059704444,0.3271896946519073,0.07741650405595413
47,0.0698670760847401,0.02280386642817616,0.002852803323294215,0.9004552813417265,0.004020972822062967
48,0.00647478364003362,0.09929363515500489,0.16109432064851495,0.5528401203283224,0.18029714022812424
49,0.011307329264093646,0.2836956259884722,0.01745717973754281,0.6606021888894993,0.026937676120392127
50,0.6353993399799616,0.008839800762754174,0.013075798878906406,0.34164081300594934,0.0010442473724283827
51,0.14502232385530978,0.29469414629202223,0.17330470960025088,0.18032933506611878,0.2066494851862985
52,0.11324600322550346,0.21933845579733807,0.00015459033817215184,0.09299891250330887,0.5742620381356776
53,0.01182800448558797,0.276204643977024,0.40325064700108726,0.10364830135734016,0.2050684031789607
54,0.16957878410867885,0.22366044991108644,0.00354970395135139,0.5870981997641944,0.01611286226468897
55,0.0464474647293992,0.4156349559569357,0.07660817725408232,0.36513706628529424,0.09617233577428849
56,0.3429312021489178,0.15690535520582563,0.0021828732062539303,0.18520016881180335,0.31278040062719936
57,0.01775152341439218,0.19110219960824587,0.09398582111837638,0.4218729507442132,0.2752875051147723
58,0.04162790568566283,0.1820259736833435,0.056421949701283655,0.43104316903277146,0.2888810018969385
59,0.10968593020149989,0.41061167583192537,0.3244210096062376,0.08795363797731552,0.06732774638302157
60,0.23232349521034623,0.4707871488229479,0.0031822071104753045,0.29081605593777926,0.0028910929184511216
61,0.017914625745699905,0.005625567473231131,0.7556928076647861,0.07767616393522958,0.14309083518105337
62,0.003917155403044855,0.08907528346714812,0.5829328210461556,0.06712780733093983,0.2569469327527115
63,0.0009288461854104558,0.015887608235890024,0.14930562253568516,0.011250030353172005,0.8226278926898424
64,0.38411320038624175,0.15247684140432882,0.3840811548797987,0.05745434543434113,0.021874457895289554
65,0.0034651295611281673,0.12915641858249674,0.7278409933282368,0.07430666683821155,0.06523079168992663
66,0.08370761046142532,0.25137403963408483,0.05848177574409736,0.5723929389865505,0.034043635173842034
67,0.0016382482544156237,0.43251944763029543,0.054970929468954446,0.395485091276593,0.1153862833697416
68,0.2899160200921622,0.529626059620635,0.00021601204208630877,0.17175229761119487,0.00848961063392136
69,0.005072303573381829,0.059506789077798265,0.17472714912484186,0.03775869804759941,0.7229350601763788
70,0.03637176202894615,0.23234989555579463,0.23166952922171358,0.43359240465771787,0.06601640853582777
71,0.7975812556059508,0.043089911583281536,0.030628770012184205,0.015934068822695262,0.11276599397588796
72,0.33693297985794274,0.40093810511862155,0.11956767229739004,0.11453309745942808,0.028028145266617694
73,0.5027331081265809,0.05459893575858889,0.013924972336169038,0.050685991356585934,0.3780569924220751
74,0.22059358135918378,0.3228598250066287,0.014038026587979247,0.3713075991319912,0.0712009679142171
75,0.1366580568612898,0.06372937352568625,0.35851387507335736,0.16929551639380452,0.27180317814586213
76,0.010345968364200877,0.10721403904801846,0.050580104365545206,0.6725936979748836,0.15926619024735186
77,0.011487963507613523,0.24055601951072758,0.27386925712237575,0.4423763899969844,0.03171036986229882
78,0.21397532520820822,0.0020116045809068102,0.037683326464791535,0.039766217723699336,0.706563526022394
79,0.01962648221144365,0.31691727350040866,0.21638114913007434,0.002234936644552516,0.4448401585135208
80,4.965521303394022e-06,0.676592701666533,0.21494892679384733,0.09998773464636108,0.008465671371955297
81,0.2805193852968028,0.3466985673907633,0.2492436470111302,0.043973544089160085,0.07956485621214361
82,0.2874693312846586,0.5637453932283704,0.009806237232403685,0.05635176519864476,0.0826272730559226
83,0.08030389458737452,0.29674885440701426,0.000993197575480066,0.27762555181770115,0.34432850161243006
84,0.1659482667560576,0.46298027610276205,0.0003497160219685676,0.21410828379014812,0.15661345732906354
85,0.10233893178864525,0.4194920897460258,0.028889277669873616,0.3790716085588934,0.07020809223656191
86,0.00032127977132711107,0.16774838301213055,0.0004711560452588318,0.39262964956524277,0.4388295316060407
87,0.03928934402812964,0.2347839351624167,0.04549220269828167,0.06892843111108811,0.6115060870000839
88,0.007357434150487168,0.5169347687885288,0.05092152821610552,0.1809588193316455,0.24382744951323293
89,0.6581519932021832,0.059250457793914704,0.013389450018189973,0.21229239222212176,0.056915706763590306
90,0.3279467384655935,0.33709882209692194,0.010315389749400262,0.2785279385658898,0.0461111111221944
91,0.4509002915778548,0.06677414310764317,0.24795818511329018,0.07377574415458518,0.16059163604662666
92,0.09637630317884287,0.43985728347195596,0.4125760458722153,0.03618852411286493,0.015001843364120755
93,0.3769199774426401,0.03020325332500246,0.0014838520667271825,0.49973629279616494,0.09165662436946521
94,0.1261171829748071,0.0951644943103376,0.0011178555727714777,0.07940394833236068,0.6981965188097233
95,0.11284010709787566,0.5659562697698208,0.11393252159979098,0.1416033875286168,0.06566771400389583
96,0.06918157134925718,0.4674273583712485,0.06687736539584413,0.37857862354967275,0.017935081333977476
97,0.6772872982889607,0.06475030128161602,0.09316951518738018,0.09746074119226499,0.06733214404977793
98,0.0005524510535590926,0.08667350416858911,0.049099891411655334,0.7629782782715828,0.10069587509461363
99,0.0014514105632584097,0.18825364590553909,0.06112483420996152,0.13005787186644852,0.6191122374547924
100,0.0007184524468952075,0.2003110235516853,0.00019724862073680605,0.4045784401386883,0.3941948352419944
101,0.6967320793512041,0.09125807817132751,0.09700860615650506,0.09326087125036603,0.02174036507059741
102,0.02965086686437149,0.2513012856022973,0.05131910796539865,0.2979021685442928,0.36982657102363975
103,0.33449101032889783,0.07325889206397192,0.0029292895872053333,0.32212419156142164,0.2671966164585034
104,0.007045026301836453,0.2053270776899904,0.13893450117160144,0.4009770189540342,0.24771637588253761
105,0.03388134861133737,0.7234022495663898,0.0220317042529312,0.10038317460286356,0.12030152296647803
106,0.35454573249602434,0.008900401090299088,0.02325145251842863,0.5912024054950674,0.02210000840018048
107,0.02087650089317673,0.06338778866972837,1.1462018732996702e-05,0.8917924843705094,0.023931764047852473
108,0.18666735724179656,0.03207064853922652,0.2917614470064028,0.4327834073227771,0.05671713988979709
109,0.10469086372089054,0.6525173598861561,0.10346614038022595,0.06711943185911835,0.07220620415360916
110,0.012022066204814042,0.004828785395951143,0.0569875421287979,0.4534214723255379,0.47274013394489905
111,0.05045692909976146,0.7213198424000558,0.040536531819936744,0.1237300136256362,0.06395668305460997
112,0.6692177188877592,0.1205515894609712,0.05788907773472293,0.0123903252553474,0.1399512886611993
113,0.04368130822746484,0.3339229270007714,0.04079363379758359,0.044889014872679184,0.5367131161015011
114,0.02112027081043833,0.18901948308324473,0.023919865024077714,0.6701410378890214,0.09579934319321795
115,0.2925390628654904,0.6131732003729948,0.03883454273030149,0.001849129255948257,0.053604064775265005
116,0.15286488813677093,0.1778889391603123,3.0418435988818174e-06,0.5359793452569117,0.13326378560240615
117,0.09392262150354046,0.339981824675125,0.19532087732251752,0.010561105928725447,0.3602135705700916
118,0.19569223196148974,0.10066123243491674,0.08514285669545842,0.28106783015971354,0.3374358487484216
119,0.1309328960265882,0.5324490816803259,0.042638920797095796,0.2189405042716686,0.07503859722432164
120,0.00029021830386697484,0.10336700555159116,0.07781005505059267,0.16487505426446833,0.6536576668294809
121,0.3804283792281515,0.05920322119606422,0.011023949928787115,0.24491847792886295,0.3044259717181341
122,0.10736067786777832,0.17084395643731265,0.11566392466197631,0.5940397134616491,0.01209172757128373
123,0.13965628124448648,0.08284806998167274,0.012087042003057073,0.536299824333973,0.22910878243681063
124,0.08026861134049713,0.8277932326315464,0.01206043000290772,0.037955958942980025,0.04192176708206879
125,0.00016619943788662367,0.22819378371628812,0.0021607803825336265,0.1791803875237671,0.5902988489395244
126,0.033515367812370106,0.13710036190561206,0.012289181249657161,0.7177579210553736,0.09933716797698709
127,0.8060133197364906,0.03367874286769905,2.449688377936457e-13,0.05207637382527664,0.10823156357028858
128,0.0617223913136291,0.36994341169791256,0.04825287141780899,0.18004978709939035,0.340031538471259
129,0.07977205615671201,0.3547041611073576,0.0039829079867037724,0.2877080242874158,0.27383285046181083
130,0.06020842211112902,0.7668356792426737,1.2222067949790255e-05,0.12704871993484704,0.04589495664340026
131,0.009018266195180244,0.10064087900703363,0.009796158896078981,0.4059348921100897,0.4746098037916173
132,0.022600739501110502,0.5045220593765473,0.11218551939737943,0.2434361023165662,0.1172555794083965
133,0.008107931291900199,0.7181348507820331,0.17567149738323432,0.04986906745677757,0.048216653086054655
134,0.13556644141070562,0.2380091409011778,0.25517694935304464,0.14542991369613012,0.22581755463894193
135,0.024545981376071276,0.10241667100978906,0.08849192611211038,0.49271126138569193,0.2918341601163373
136,0.461473107048802,0.1681931743877842,0.1146394853164688,0.009681964823049062,0.2460122684238959
137,0.07451079097899015,0.18956471107051828,0.0028900696726145746,0.3924356282645508,0.3405988000133262
138,0.08333584973698699,0.3665840488067689,0.144717194838331,0.18240053731652514,0.222962369301388
139,0.03449285161176456,0.1489493622729844,0.04842582595545077,0.40606611306510726,0.36206584709469297
140,0.1399181620669667,0.45519391359778766,0.040221358300911114,0.07079246105273636,0.29387410498159816
141,0.02184208394282782,0.4819562282147328,0.021579826466874827,0.2724484770229796,0.20217338435258492
142,0.00027453507993370425,0.69706073622054,0.10932355999456247,0.13215147533435143,0.06118969337061245
143,0.11558326145794195,0.7412470277579639,0.11778827411319695,0.023544246462802492,0.001837190208094777
144,0.018685462238909455,0.010755171829913517,0.0704924081950253,0.08133618712514654,0.8187307706110052
145,0.42160446166920396,0.02338411703930865,0.007797611992393257,0.04211075301041912,0.505103056288675
146,0.10241993172725687,0.5364593778937241,0.26393986063769775,0.09232186632331442,0.00485896341800673
147,0.012615780936310848,0.12372692965261413,0.015217946790688892,0.4224394288117359,0.4259999138086502
148,0.031162045223162228,0.062214985803987474,0.0006516741279996849,0.7694406427167053,0.13653065212814516
149,0.37754831127971694,0.4413765071886729,0.04478956982277983,0.023838353510337567,0.11244725819849265
150,0.3329149726164454,0.07282924761213723,0.06849708104007074,0.2964457006755584,0.22931299805578814
151,0.5093737585748263,0.21444019847524484,0.11805491686023814,0.0968013137546717,0.06132981233501896
