,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0,0.001749531851089911,0.0072440652920776755,0.19051823793411451,0.0018269061475909047,0.2036980082765505,0.1068148405946945,0.0035008150463593816,0.019267145311287374,0.11029534117979589,1.362604764657281e-07,0.00013206227314114822,0.006533108145149217,7.95240415129765e-30,0.07278069201150576,0.014246219703974106,0.03219426353996875,0.0001270549637360202,0.005435415411221436,3.0837074129335404e-06,0.009480285995656574,0.003879195946944267,0.0064512512911546974,0.007151670579279333,8.685819741890766e-06,0.0013197196976595122,0.02131808240957695,0.013028956350566109,0.009121298156876059,0.043231782076246145,0.07155302704715381,0.015414399003378458,4.506877395260253e-06,0.020006009143088106,7.637302743481854e-08,0.0016641255821089206
1,0.009521024503275383,3.9154777875491295e-07,0.019786051731124982,0.006880526812673286,5.467473571960478e-05,0.14333126106102476,0.005388206270019279,0.24584140503274815,0.002172766802715606,0.0018273203746643374,0.0030244220421629317,8.725600030700492e-07,2.3329990126267206e-18,0.07174648262372196,4.659624862029901e-06,0.06912555744744342,0.10544133775616968,0.0047099602662240385,0.009551257914334137,0.034778399376563164,9.10640251779312e-05,0.012730614330006705,0.04408681396106105,0.011631250645845932,0.021849035621841185,0.0015304061910989969,0.03778456018324284,0.02588886034045504,0.006555441861725569,0.031172542784627322,0.0036119421110362123,0.00018509717072916437,0.03214924092541801,0.004494862730625205,0.033051688633880645
2,0.11196250060641724,0.058081887547063636,0.010883543451234828,1.7774320022706936e-05,0.00848543421521874,0.003210281257275199,3.1690891424418802e-06,0.01732003093684987,0.07631028083128892,0.0002640645254640918,0.0001131594461973745,2.7906705785314086e-09,2.8947197971211843e-07,0.04376713886955669,1.1596727289136488e-12,0.00916422573267063,0.07791286762053685,0.07299436441971988,0.00986309225521264,0.004000228751009566,0.0040854032296525344,0.0787828266010446,0.02777056985695739,0.00017577122575027722,0.0001146173493859809,0.00045115233043072935,0.2776372465807563,0.002343643857425381,0.07789388420551575,0.0024750955236186715,0.019559975865395044,0.0033306254738403483,0.0008619436373344929,0.00016155891976481936,1.3492044363613844e-06
3,0.06340260861931307,0.08728685193271739,0.034025441627220286,6.678647986253254e-05,0.0006337508528193364,0.0007603807817021034,0.006509000039669489,0.03172087857925272,0.027485295961940152,0.0024641963543323097,0.021819200849908592,2.74956653040762e-06,1.0984985780297e-06,0.037395961896649406,0.07055033696902867,0.002662360983115018,0.08839575064615598,0.03533341039584359,0.060565051300931545,0.0002414715832784375,0.030710585465624485,0.012624402180279557,0.041941813938779125,0.027387370071034815,0.012727734146690673,0.006409049611589284,0.046929174362312254,0.014193717771410317,0.0013163786817789818,0.1362442815291598,0.004609004548855208,0.0032400284992316754,0.046082791061288896,0.028711107626385398,0.015549976586730371
4,0.005540276542082554,8.562029988922749e-05,0.06180365938908517,5.420303702059081e-05,3.673722941232802e-10,0.00022992341396817968,0.004098221648705941,0.02810584046124315,0.10100391163516578,0.04628412685748267,0.0042121059917012305,0.00010806108610616466,8.527383750042831e-12,0.005876862087128816,0.024402858548277756,0.05900182671992594,0.0006100992632433866,0.0003232115603361596,0.3171730682794586,0.012002570537435782,0.017844065399870865,0.00806837093514728,0.08927054719103442,0.0017318041139319847,0.00175693617880597,0.010148813470437237,0.1288384366787946,0.005624763281670814,0.0024225191452995364,0.030033775950180638,0.012398480256443583,8.947138033252447e-10,0.020712039621174336,0.00023242205894119706,5.77089396997877e-07
5,0.0033538632101341374,0.02987622662839848,0.018483260048854522,0.005971252488642173,0.05010613191111714,0.008695180446033547,0.1543711770953751,0.029777014870354328,0.021312740313099952,0.01835365973580029,0.007924232048975752,3.3383214130409454e-10,9.141166716647555e-09,0.0034303991876216307,0.0014242562679829265,0.0036461595131772402,0.11017013813044421,2.996563724474152e-05,0.04499452111792238,0.008017649393546019,0.1927237853786254,0.032071560241345706,0.0218683698167781,0.007525485439089666,0.0012156784166452515,0.00023111716607298688,0.013383077838796775,0.008187630001366993,0.004360443112923126,0.029986486544253652,0.1003593538298533,4.253183632621375e-19,0.01815524140221597,3.216410184231168e-12,0.049993933289093156
6,0.007063516586641089,0.016114736994922538,0.021537693049710746,0.07911078202123,0.007217811678845456,0.04377419301065748,0.00021364806974294017,0.14240342168979347,0.001301309496544984,0.0005321305879979178,0.00012693165348102482,7.994074144360861e-13,1.1408263006434552e-12,0.007068684845537053,5.122828013576896e-09,0.011022512605528409,0.021192643246524534,6.232754052213032e-06,0.11379849851837226,0.00812837345595596,0.0002723358747789122,0.15156053128100153,0.06172880694121067,0.00391003415342964,0.010565667309745449,0.032409855141323704,0.034716753730663276,0.02429964939697647,0.0003973545463631709,0.03188399228142031,0.04648420851362492,0.00016282152783672496,0.12075569836932061,1.0380320956983337e-06,0.00023812750990256134
7,0.05334881207556176,0.0019864590007135203,0.0717789370419361,0.01677167291183003,0.001631102287945166,0.10989223786180233,0.00019162577631489722,0.007665073885163366,0.004327127400890757,0.05268210945692732,4.6322182557807834e-05,1.1612246139758638e-07,0.007622904250104871,0.04793738527605484,1.2493085806127562e-17,0.05160989626291115,0.0035658278240605673,0.005043643031719431,0.0170696655224103,0.010240114312279351,0.00261926455473901,0.026819133756299882,0.15954202569010587,0.11168954859166862,0.021287327463021033,0.005144074441007908,0.007879335341317604,0.17190682725875375,6.062453058544026e-06,0.0023273001043776663,0.022952190373899332,0.0039722860614877144,0.0004429928163762832,1.460868977854749e-08,5.840015522509108e-07
8,0.011921472360170583,0.12504100285676292,0.027448525789391207,0.12506769223363812,0.0003199930450414019,0.0013770844955897604,0.027701793922873363,0.05056887778624865,0.09761050950203044,0.0021476501288821013,2.204164625804341e-08,0.0005693715602963015,5.447787123274818e-10,0.02118735330883278,0.0008535824462711425,0.1409187604030586,0.0033040065672429275,0.05231516955647203,0.019624572262660282,0.0037953234903368,1.7909754796676988e-05,0.0018487629774397885,0.1375957072928535,0.001704271842062493,0.02193127761791132,0.04482485149303167,0.0476399061831353,0.019109076745752247,0.00021576882845067733,0.006265748822194435,0.007049158710777236,2.6820656929318243e-17,1.10582109320733e-06,2.3116144056523404e-05,5.734642204461288e-07
9,0.032789679180601786,0.0044087016696035125,0.03283952623164245,0.0003867437931629522,0.007107596726399344,0.00022084462611901594,0.002001308779222198,0.03635135457154236,0.041111953897397836,0.12281111646777151,0.005542104917096987,0.0002497775621480297,3.515908450516236e-08,0.015766198872919072,5.21520283546488e-09,0.047729633892778414,0.1402014593410878,0.00011685970888269747,0.02158962276193319,0.0004689972860301045,0.13756969316949003,0.010665281023024368,0.00848623652050029,0.03314274990082865,0.06623563840283418,0.009894527920989554,0.01425953707281775,0.0033033940814461726,0.00035697009861306896,0.00519680727398277,0.039944023925494905,8.384770245949625e-09,0.15727098163749756,0.0019806299264491655,6.351417122525165e-13
