,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0007635609847470512,0.0019762799514149157,0.004549750573857809,1.0513280420485626e-32,0.006669614796221789,0.00035842955503141596,0.02278298950037755,0.02016430373342609,0.00025662151389196295,0.0858710856725812,0.03712660935924707,0.024745081377398226,0.02424403307970055,0.18477758409320952,0.06495882477173141,0.0201909995466236,0.1503105530025924,0.12548631804575994,0.2057939675385234,0.01897339290366416
1,0.061947952889313984,0.2927198261237465,0.020454424960816835,5.613275071840126e-06,0.004744569252060318,0.0047264364349293144,0.24122314119235205,0.029949759871119492,4.166835857462315e-13,0.003712080634133699,0.018265358634172012,0.017752050053630477,0.18308357148165974,0.0006350806248726214,1.5267329984791419e-13,0.08723780998073201,0.017127193660690165,0.012632632885848897,6.382700538268279e-11,0.0037824979804538523
2,3.718032942764404e-06,0.034529544211227614,0.00031487284433248365,0.00032375693774640345,0.08364191794310016,0.012610829524173287,0.07351302670339141,0.012581944020228768,0.0017973557864892921,0.006684292982101191,0.101187100818545,0.05300870206118561,0.2183476567862461,0.001302570622699723,0.0001794683856495429,0.18466380376846717,0.002640878169580013,0.07944598797718871,0.12605323190724957,0.007169340517455262
3,3.3840509964221265e-06,0.011399383712797688,0.003823204630605643,0.019399886690578617,0.026671698477670203,0.07728865256560842,0.007568540986364834,0.052433492687259796,3.859815294878889e-12,0.22138956250236702,0.15348306737162978,0.006013598421485648,0.033178009806829396,0.0019113109000731933,1.2766704846276999e-15,0.08881928014402404,0.28984439989652255,4.784668201409392e-07,0.0016563084171227855,0.005115740267382817
4,0.3300481556983692,0.03899389792614024,0.03579091945725097,8.271573716460508e-10,0.055445423078261113,2.014243444309711e-05,0.026059126405342838,0.027293474727322593,5.1148691982109106e-23,0.09112933176951052,0.061105446502829,0.0016849966976789634,0.182511796669091,0.09792469450862296,3.750489420099785e-05,0.008328398895274914,0.037188334753009276,0.004299197328691321,0.0009787469204803252,0.0011604105063231084
5,0.000641681492493458,0.00789253616327607,0.02255364591862999,1.3788389970371093e-08,0.10394591736102965,0.00037455937763572884,0.012022678477510467,0.13607994029847406,5.748275109214969e-06,0.1162276614104854,0.045865949934705545,0.08300421699751859,0.12103694505102633,0.010367874099329032,7.239864161049056e-05,0.2177533332834679,0.007036485225596342,0.08291317945863248,0.02949361060760892,0.0027116241374703673
6,0.00384032884024618,0.0006889753409840386,0.00010770016533271455,0.0821511935344373,0.04009672505944086,0.1065016154399695,0.004583497097094208,0.25713862766070894,6.154598931577081e-06,0.052272947845960066,0.010943988245764223,2.8152616531605285e-06,0.020482980115167738,0.02573051733176894,0.05748377074465146,0.06178325957906765,0.2612725984173718,0.014653143703427353,0.0002510207856880876,8.140232334130069e-06
7,0.0002355275379686673,0.0027614880175725488,0.006359347808909959,3.7018552161789622e-06,7.4002839142523065e-06,0.000642844364659881,0.09532624881910215,0.059295256561256074,1.14321494867187e-13,0.1553799834747844,0.268554118101428,0.0007936623689471897,0.021025181185819076,0.0646645816292163,2.5843806447514917e-11,0.07134488294577321,0.19656239923497948,0.037071194647385515,0.01897132894335505,0.001000852193753969
8,0.009997155959714777,0.05960918032030801,0.010928308765293649,0.00035182261400800927,0.1116865938734234,0.038369229837744094,0.1711356995597364,0.01258385455642107,9.713468928665151e-25,0.0922774835891965,0.002797110005900213,0.0013151146341264432,0.06959469424669351,0.05384994219679913,0.01680868658762875,0.15781631253151263,0.0302240420068232,0.0022257234593143914,0.1240045894362652,0.03442445581909071
9,0.0015247181878033258,0.004444420550345774,4.107681443820169e-05,0.002746357364669666,0.007908865466895575,7.117743460296619e-05,0.07332605192743427,0.07579418511292398,0.0019461822026613387,0.10369453474261045,0.0810131481347057,5.686898404623855e-05,0.18977119133527712,0.04436474877416726,1.0426222584739187e-11,0.2888829188638417,0.07600687402560241,0.016341941332377503,0.02880029638087549,0.003264442354294974
10,0.0017416703705133599,0.22952564465851724,0.0016593430565792237,0.12825236858473052,0.019697802498400502,5.107538511043366e-06,0.1284173106793709,0.0019475799239497768,2.4491162055868688e-09,0.025745869196788687,0.022764706847978256,0.0008136863592476312,0.04628166587198962,0.009313625686863457,3.287740650966447e-07,0.13675369912233384,0.034448632862611475,0.042846752364344015,0.11987917678934862,0.0499050263647405
11,0.04924738300176992,0.09800298958023165,0.04453657859787652,0.0011194477147665547,0.032480314192024275,0.06731644040751353,0.031710117248640445,0.22406274056499664,5.386519269369993e-12,0.12515034147023385,0.0024733934271242877,0.03637480038831411,0.03904517152073956,0.004949948149831683,0.00012623361318579688,0.027127850375503176,0.05350674245124019,0.04947892923336101,0.09221946335122044,0.02107111470603973
12,0.0009363151497391981,0.05698455180079991,0.1412494208491504,0.0009171276547140047,0.06670811095156397,0.020122696536750136,0.14809789833287723,0.015875022961887184,7.731688855018746e-06,0.10313774080037019,0.08467625486167693,0.008247328691956103,0.004640577155651749,0.12182718466372583,0.003758834861574259,0.006154172623982481,0.05256458381587531,0.08708742106806472,9.467922705612727e-07,0.07700607873851499
13,0.014673123740749087,0.10416282549666135,0.13065006422830566,0.010429606543817558,0.10956160995546162,0.0259873003104072,0.13912009402099818,0.07449830805690737,2.6377082497508423e-05,0.030906247382888694,0.14706464581842715,0.011023419659910346,0.06965085886745515,2.3551224394387275e-09,2.6075485744315448e-08,0.08351259621230055,0.041651849219366335,0.003945488332399208,0.0030959535328067035,3.960310803230054e-05
14,0.0037640689271496892,0.04099682394720529,0.00018457311429044036,3.4346013500777427e-07,0.1549558561683239,0.005111411893624902,0.02867239948918379,0.04846231816872064,9.995649811889825e-05,0.11453084849818804,0.1097449017650752,0.07580558861943477,0.12051754579563181,4.1417291494821736e-05,0.03344512759051434,0.0011663145048683363,0.06815239847123701,0.1378740755918153,0.05633118677551519,0.00014284342947260733
15,0.023856565045061933,0.002970733028774842,0.07041973248980306,6.264096482863743e-16,0.06253318853961604,0.0006742046727216876,0.02069571863645561,0.032826884376072105,0.030377186332593956,0.09894206003340869,0.006562883389410894,0.009603661799431586,0.20645880252395316,0.0013361658119095112,9.514495333957163e-05,0.04893894279398892,0.021657228440807776,0.3479927654524539,0.014047701398716467,1.0430281479554088e-05
16,0.01163135869272154,0.07562861172407823,1.3222190676830389e-05,0.003526154738593788,0.04593395036803227,0.0002497514692273656,0.05297731267696938,0.028371266809386772,0.007128308625339147,0.11943273312083866,0.03367844578405192,0.11772665217395441,0.23329117390905188,0.005666362060074263,0.0006095771493593287,0.018418037219949918,0.1984528669506765,0.00923331477526741,0.03668276927956739,0.0013481302821829629
17,0.0037023966221185604,0.1915476432331648,0.03353049219073105,2.8161497575808843e-12,0.0039805565098433495,9.3395363663037e-05,0.240738648110582,0.05129765617924396,4.174764022355112e-07,0.07227304459866085,0.0032563182360839773,0.08146725869440585,0.1868677416191585,0.02507159677662563,8.485706197097302e-05,0.0058305042357526,0.023279077711565725,0.05945244090821279,0.0001215605324900919,0.017404393936507872
18,0.0011324029084400107,0.023162809667256746,1.31470586486516e-05,0.008530249503927292,0.02542140699671936,0.2164953745482231,0.05440842836932795,0.16760337137100095,1.956263623491124e-23,0.1637690744094511,1.336416083218039e-05,0.005364005333343517,0.006488477608592925,0.00965951326487187,0.0014915426399173951,0.0906233752304708,0.006948929520353499,0.08343666932412214,0.11295731480094796,0.022480543283552385
19,0.07045400030301568,0.012754442038474525,0.0038328569138140578,2.7519516441026376e-22,0.017635030732474143,0.1406582367001891,0.09888485699764696,4.573922328081311e-05,3.6217866121528997e-13,0.054466202853344935,0.054463238421958785,1.9369056005718486e-05,0.13222133260436872,0.08416881374801695,2.5382939996049133e-09,0.15349985235618874,0.02673156121889742,0.0908699872540688,0.008817270415976136,0.05047720662362232
20,0.03047632618556275,0.14425043713139687,5.787032783787655e-06,2.006040970949465e-07,0.035245078453079046,2.111752550115904e-12,0.007872409008775378,0.004088875121543828,2.907640291000982e-17,0.06527444731375111,0.048756568856815,0.0006567850908615059,0.3348318305524787,0.003878704793568795,9.425051872539519e-07,0.2312540169824881,0.018678981584615832,0.07470783746656942,9.291129262972665e-06,1.1480185050750685e-05
21,0.008976266915987557,0.17229629019611833,0.005688261086181184,6.677867156796192e-05,0.1414018142737048,0.17730155646794504,0.09462983067976556,0.006238593006985689,0.05821024809511758,0.07534294626972271,0.009234617635290064,0.019960537282037404,0.17898610549941427,0.0024014504166776983,1.8205008652609842e-13,0.007783421045301003,0.02962137382122059,0.010322565483037366,0.0011883137763023912,0.0003490293774407338
22,0.005145228392459901,0.03370525121259787,0.04572449193858123,1.625615047951521e-05,0.029043790444331436,0.0014912988500973504,0.21385107576049853,0.10879144097287599,2.8076490372814264e-05,0.01936765988991353,0.024771321307493963,0.09852167389077034,0.13389441893301335,0.0006268504991988027,1.4466355188463984e-09,0.12151099868768056,0.0048068820955645365,0.044208141205146934,0.053784503358563496,0.0607106384737244
23,0.01595830889759642,0.004399874442054874,0.08389840544720664,4.753488876084475e-06,0.05348857663782083,0.002165979400058483,0.17537981040599165,0.03983720816122217,1.1841111168213677e-12,0.13591516016079125,0.16041765686658488,0.020453529235010766,0.05593477483170161,0.06163534358761483,0.004498169724285337,0.024753230055313876,0.11666505793178227,0.029243603536719884,0.008517829913088176,0.006832727275095875
24,0.0015229154101324112,0.0022913155642908115,0.02068682995230152,1.6833621160310497e-21,0.0732985553642505,0.0024654886661198364,0.005738781475458942,1.6499926451938792e-05,5.991519845723803e-34,0.2337572066794344,0.022863310666468184,0.24181193555585553,0.14829910767817123,0.022575620225987452,0.0002460046182318723,0.003222578881921804,0.07331357613054572,0.10963461287334064,0.007058042529289631,0.03119761780174757
25,0.0001055212422583198,0.1634749004715438,0.08671532569219906,6.469229767982687e-05,7.284594559667703e-05,0.1294435310906974,0.023181177517842523,0.006471016654134796,9.127759008158587e-09,0.06444588654928894,0.03978088042601128,0.02439761182488093,0.1057375511461983,0.00021128644577836201,7.815236605290409e-08,0.14253840557455602,0.024857337522632268,0.01010265938911728,0.04789101066845012,0.13050827226100906
26,4.799612881358996e-07,0.08805595581854207,0.03628768784136868,6.480358177008189e-17,0.08244543481733047,0.0004429401522612329,0.06723358970918884,0.10712785485144397,0.0018609077405569237,0.1813463313569176,0.0042658573584917,0.18401940864958452,0.042894585939971745,0.016808125545397512,3.679368773829228e-06,0.020732656187098585,0.029701992315713646,0.09319328284765731,0.03231718282658139,0.011262046711831775
27,0.1210357184999077,0.008604230320483441,0.10697088344486953,1.6696217715833643e-10,0.0001162452032055135,0.06771480092093786,0.10869160287916325,0.04772901638348965,9.191293797911921e-07,0.02775700252499381,0.0025613845146226525,0.016773198520489346,0.07658165488120043,6.82111893885611e-06,0.0003680077590984198,0.33771312896330885,0.00024794477220061486,0.06020439837287378,8.072017019601196e-06,0.016914969606854596
28,0.0017195490005969152,0.009130812631912715,0.14121113001334915,2.94474794302626e-05,2.2288446669587474e-05,0.0015796271597506612,0.07185076716849242,0.07028957464485788,4.478696197569257e-10,0.13318744688564674,0.31962540692744856,0.0373876058897971,0.037120165342800784,0.004913250218703116,0.023412724198372283,0.05001837228361149,0.007732025528185998,0.06829239265412851,0.022345681905824085,0.00013173117255222693
29,0.00017361162668572223,0.057186086318299176,0.015099580057307263,0.017732315833715304,0.05798315991981703,0.21041713507223453,0.2557878303903146,0.0013510891168975886,6.353741457431111e-21,0.0107519061660693,0.008639436521315642,0.0046887189409335105,0.17671757657911188,0.00041438901717601265,6.535427111375788e-10,0.027924605491453133,0.00010481920924166764,0.14346595025085226,0.0005433374945329163,0.011018451340499757
30,0.00017966780815647295,0.038497153178763406,0.00078231064987452,7.592993735019083e-05,0.021316930124558903,0.08894417718366648,0.08082821434792951,0.006275697947632196,0.0011079243538160363,0.15330950999512444,0.14562863504560183,0.0004623458333539579,0.09825901070480686,0.037597060970127986,4.440181701237852e-09,0.07319989720553895,0.022547243206301783,0.191179424767409,0.03450079919024312,0.005308063109562594
31,0.020320533855922234,0.027635956058524435,0.002090432661352321,1.3604760772888853e-12,0.3047922290844337,0.0012249649722921537,0.027639324621644756,0.04074573995724806,4.733514390010192e-07,0.14940288065650686,0.008987786100029158,0.02633634878181444,0.03038268765088446,0.07121653844139028,0.0009026445706233738,0.18011674154819812,0.0003229506024577714,0.07256593530971553,0.01460175811687048,0.020714073657292453
