,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.22707361903918818,0.0017494934151609657,0.10536669690366882,0.014305710561417866,0.13473122646819488,0.0011097938639969631,0.10198056571339607,1.2021824836341466e-39,0.06463702341852572,2.4953218286173884e-09,8.066244760899535e-05,6.175496142255887e-08,0.04155678261754011,0.09269461477518111,3.694684443385655e-08,0.005963805745308212,0.008742503883910664,0.0001545940730977442,0.0004004688041233942,7.649419868672088e-21,0.03845488795096259,0.004172391173819972,2.82570463184306e-11,0.03274806430471859,0.12407699361479438
1,0.0010222951424556379,0.011751663149037979,0.007157497271191401,0.06208874933120601,0.005045778016008535,1.857461244173612e-15,0.09773843008307928,2.6929088204028007e-20,0.2872608552642,1.585408931496328e-31,0.0176365866287914,2.9962222001877685e-05,0.1281133954976755,0.005161945817618284,0.00066150213388272,0.019586452723686733,0.03344019367608253,1.4384487080255376e-09,1.1263382265968178e-05,1.0146461724598493e-06,0.04498132862761916,0.12673407246337334,9.08253059671649e-07,0.14703268755433768,0.004543416677802984
2,1.7214129123764596e-05,0.005891345585674051,0.12421471483586287,0.007700378777155235,0.08340848397491574,2.145194286924658e-09,0.044387961277786304,0.00026835728371058887,0.17688169898626374,8.910302462232598e-08,6.126567987155579e-05,0.013053626134011544,0.09427506038219978,0.004615258322410915,0.00033839705216098716,0.04053918377232649,0.019449219074183153,0.0009331721606472434,5.173226498173923e-13,0.00013372079466546927,0.013741387477229918,0.0677486226040206,4.282990098808109e-05,0.16604949789578666,0.13624851265026894
3,0.00755476661964655,0.20012708187484357,0.08224446310950903,0.11076415389040925,0.023337248755378154,7.981134048309642e-17,0.017733047753321896,6.233159722203487e-09,0.06765485637732754,2.86552583051006e-27,0.0027620460353529716,0.00593855952566264,0.04604280670440943,0.03339037965884774,2.3209580593750303e-05,6.162086105242456e-05,0.058114125732267395,0.003907860579770857,6.704909379498309e-34,6.304086808613447e-11,0.23032249477542613,0.024678742766971636,0.050646090917063145,0.006779153092264893,0.027917285093680293
4,0.17215115427560415,0.0449160598308083,0.054485316119788546,0.03498672054309105,0.0068034678340119425,1.3622689757766853e-09,0.0067442082197741015,5.251334933814555e-07,0.17138798412608883,5.15295808105556e-20,0.0014652256061400608,0.0008773574807929386,0.05051952166917277,0.06976512582177871,0.0032563999252387906,0.0002519244752702568,0.04444712594700929,4.5612819194294535e-05,5.765223879564211e-09,0.001277231876038182,0.05160693149960342,0.06996091775849997,0.017335790508411667,0.009256636497459154,0.18845875490523728
5,0.052508987862855135,0.0030528821520915384,0.09895138797408506,0.008840519247399876,0.11960647540461197,4.707860898300949e-10,0.11178729552357405,1.0933071391859589e-24,0.009642197607477206,1.1433076525977035e-08,0.07335275927556034,0.00396639706204623,0.03278559777210112,0.08810140421891391,1.292896923656591e-13,0.036181623395259266,0.026843524268886445,0.10419286309916818,4.909817870842525e-20,0.0005290315015323087,0.052603900468593916,0.018867944245477872,0.00016769713369079042,0.026242579686356134,0.1317749201963268
6,0.1522347082601236,7.920414515618272e-05,0.04317502355200848,0.00030041444252027855,0.004686841921549052,0.00019187429866935704,0.08898557266868212,7.75002717703534e-27,0.03327850109349558,7.924438424295054e-12,0.001243931181381589,0.15052504009116457,0.0284478983355065,0.027880418692631765,1.3312673391460606e-14,0.1245938831018376,0.0816997712638708,0.0001563179058400646,1.1501044811298634e-05,2.563791103505725e-34,0.011210471528442853,0.04276655819220434,1.9294308816697307e-05,0.11671628092561673,0.09179649303773278
7,0.09466559300886788,7.709476906984167e-05,0.06376304783593414,0.010787664703535324,0.11884839664527594,2.0526130066435646e-13,0.058330451771945194,9.87563194772574e-07,0.3138730641879107,9.23194378262825e-53,0.0005655796365484556,0.001765159530371708,0.10570376506759546,0.031486952282090835,5.8167590246702725e-05,2.0354444993716054e-07,0.00738592628633173,0.04459755081729929,2.1869298750129887e-10,0.0010523219175723772,0.06925069283864527,0.003691813986273599,1.3516808035193321e-15,0.03575561845305792,0.038339947344883
8,0.202234437799907,0.024003363863312678,0.10717063045873611,3.0374783654538533e-05,0.00015288172088931336,0.0011533069645267746,0.0702708211158476,3.4763054089525714e-08,0.0005391967532095878,1.0641077330096255e-12,0.00427229282469753,0.0008162947451483387,0.04024157277067046,0.20884059664439655,0.0001153543471572776,0.0024212422854965224,0.11028044895756053,0.003959432393764377,5.036779557108424e-18,1.9879769532358724e-12,0.059737143806073666,0.06852628254125398,0.03321391270653613,0.02922976752588815,0.03279061022516663
9,0.032126339330644016,0.029140210069567095,0.0077108484313804905,0.08006227129578393,0.003579020915502572,1.1908710633169784e-07,0.01633068317841732,1.587633015818186e-13,0.092575579711861,1.9763276266330623e-37,0.002725323796725376,0.00684139682862904,0.02364403135543818,0.1682350570202671,0.0006948505957133476,0.010182086206748668,0.0836828342655335,0.05293978907195593,2.6621190027398385e-26,7.009462926544373e-08,0.07440949129919286,0.21542580280345922,8.957176817250204e-19,0.02290635645930254,0.07678783818198337
10,0.010408469615571025,0.006962057398347033,0.2379322474104117,0.014382530301353027,0.025118209340638183,3.2401778143485466e-09,0.051924695677045295,5.391560442306666e-09,0.1724965640495188,3.3582630629794e-08,0.1566951919866308,0.0036893215370903247,0.038971039961255435,0.011159715051124668,1.3433194810122867e-05,0.00023565361009724874,0.01562398369643866,0.0017434147035695416,1.2253150992775733e-08,9.994255814497663e-15,0.058752879010260675,0.17233686701197987,2.2587167760585973e-06,0.010160320182495039,0.011391093077056779
11,0.018580329030716533,0.00023976776985704156,0.0451859839597927,7.843369272022284e-05,0.004210919602856078,0.0047130647124799235,0.14507175334113784,3.0905191921392607e-05,0.20895698608903165,8.800054418845855e-20,0.050158753278096414,0.003996571108924488,0.11285263601793914,0.10214449025935271,0.026264273982885153,0.08879517595092705,0.0005525446913618084,5.334930258319641e-05,0.02703872558785447,1.1305116903212967e-05,0.08650493232373183,0.004199791575384187,0.00031296831345383017,0.05969885523937018,0.010347483860718954
12,0.0007082182682432441,0.0017511758192079326,0.010766747381398984,0.09995116288456633,0.10139844477758755,5.592789793407867e-07,0.05925624464610605,2.1042345141858415e-38,0.2197595186268876,5.7993589094259615e-18,0.04136594568097873,0.013407329516797534,0.001286942858041232,0.058385160724182386,0.0678328283596177,0.04862557992470374,0.042669370925680614,0.00030694731966539584,0.000422570102369566,0.00011804055144067583,0.028947765129435775,0.17398731944098225,0.005289938632023372,0.010098853839941224,0.013663335311162804
