,0,1,2,3,4,5,6,7,8,9
0,0.1832325530698998,0.0667825583350698,0.07933512851000231,0.30598857496589654,0.142142353553677,0.06766146975552899,0.11950300906190363,0.001190162086064386,0.018702298468564683,0.015461892193392885
1,0.06514365834071832,0.12743972105016238,0.146943238696219,0.19184911513666322,0.2759467967595941,0.057997799502972784,0.04168165896808565,0.001037504757068363,0.09128325993717644,0.0006772468513397248
2,0.3007762376939919,0.0039674320007245115,0.03667221590956651,0.1644045084667521,0.1717678987967141,0.0017433314181938028,0.11617965924086078,0.012931608935707684,0.19155129847397867,5.809063509750639e-06
3,0.0140028989532617,0.32436214629394566,0.0009564055770805377,0.005129730722376775,0.279204429624345,0.03215402247485415,0.005427008396587596,0.1878081322829639,0.04892635323791758,0.10202887243666708
4,0.004717909999232825,0.13460694800489628,9.995719107647832e-06,0.01922076709568177,0.24291131283411246,0.029176455921085195,0.004566009847181652,6.272999184222007e-07,0.4570155666179181,0.10777440666086568
5,0.19437778055606922,0.26870331987275275,0.0032207586190081583,0.1931684527920881,0.0022484755653979474,0.17484381648452732,0.022869125171159497,0.0024987133461031037,0.017962058944424902,0.12010749864846906
6,0.2683206195562467,0.009316551109930482,0.09674283531223171,0.01953978390382827,0.006647228415621297,0.46677385770928,0.027755163422463213,0.024467597402614855,0.07680571409413993,0.003630649073643811
7,0.018625114028997504,0.05345081549930761,0.000982769239148971,0.6656244142968529,0.006023645275359473,0.15502584535392375,0.032477819566801285,0.0066607400094652785,0.05857170647238987,0.0025571302577532544
8,0.14704527823985145,0.09801994999082295,0.17585057661690823,0.23271924009829417,0.018269921794940636,0.019806525517096215,0.15098279337275566,0.015599851426641517,0.1417057268589132,1.360837760446626e-07
9,0.11320127480838584,0.10404597392411002,0.00010366158615720503,0.029644981323193164,0.3177090072899486,0.019481397061328842,0.06875429276404613,0.0046649601353587755,0.3375372647469627,0.0048571863605086614
10,0.1721559846198365,0.08741576184061937,0.13809245468339917,0.3388901209905784,0.04258081686606181,0.003927097012461277,0.13958820341144,0.0660385595865955,0.010790837782555358,0.0005201632064525655
11,0.5271643759108976,0.11048922550745673,0.01652075512064658,0.11532604469258742,0.00418982090001919,0.002178594856026768,0.002358418408242544,9.658898096161632e-05,0.2216729263977027,3.249225458737364e-06
12,0.01293994130543361,0.022828854554529567,0.009941107830400893,0.46258800467130606,0.10167587644085854,0.06559028524614893,0.003458327504909451,0.3097410713652834,0.008485962122000812,0.002750568959128835
13,0.08917828515473984,0.062007120343816495,0.017522109569085637,0.10300263222290831,0.10713555043852459,0.0003065167894255459,0.02487859972656265,0.08702706180338672,0.5075927857634757,0.001349338188074588
14,0.11437699629635334,0.04425117725510096,0.18691921835341985,0.0076801264253990266,0.03214755891540263,0.49737036462991374,0.07946026202697015,0.004149463018575412,0.03364438813537049,4.449434943180135e-07
15,0.37676969137838534,0.06177765152670062,0.010204769407768616,0.08472911849814342,0.16328146025177365,0.13045970826463826,0.002572829059857153,0.13537319598070852,0.02986368852271044,0.0049678871093139405
16,0.2448452746786875,0.09109194370449676,0.13993638976557213,0.00032724343972594707,0.267844478046928,0.0333443998424525,0.053882037534517445,0.05969377806297961,0.10903431472912248,1.4019551756680442e-07
17,0.2519471685398288,0.15662207189098615,0.014666142285215745,0.056330228867538135,0.25101791505621124,0.036016238877741816,1.9059611480951545e-05,0.02304629693630074,0.10332500596018898,0.10700987197450769
18,0.09189707761533776,0.026348211976840258,0.09526259352338678,0.048746729362688,0.17054080887896123,0.3291412861624325,0.06671565082496406,0.0386751162369261,0.13266271992522935,9.805493234063124e-06
19,0.014786713924008266,0.15957134367834705,0.03256777448955928,0.23594293548817435,0.03250495550902223,0.06702647753566045,1.323746660763801e-05,0.11018353848697647,0.3473785504199757,2.447300166862727e-05
20,0.051041586659021275,0.11189861435624826,3.948132709517606e-06,0.0025119210705032233,0.3387258906416982,0.19790193581367543,0.0024881438820290925,0.18653935559505325,0.10885021035778668,3.8393491275039485e-05
21,0.2654847779493914,0.022483154614748514,0.12405919196295673,0.16131545639988992,0.16930553634311987,0.11596964931509493,0.0027958404076849895,0.019843976161215148,0.06519546246803175,0.053546954377866884
22,0.34073189177116947,0.1143791416071653,0.01096090707818527,0.2930512260415168,0.006886107527655021,0.0879596819208564,0.01973116340966174,0.01517666622294675,0.012886681818198027,0.0982365326026454
23,0.08706841063546052,0.05380727992123904,0.012981728325701526,0.0029195470938306067,0.07749885796982448,0.11275940208415489,0.07397080524751629,0.06382205696493305,0.06017496403885093,0.4549969477184887
24,0.076337810828227,0.0030749256709736786,0.004163754243134662,0.19981396577008495,0.005196425448305731,0.07609314516462146,0.24256238542935918,3.2226198866090177e-06,0.3880687021765848,0.004685662648821951
25,0.3090002069844164,0.20696456936339483,0.06795520449451257,0.1638105555211082,0.04192020991171047,4.768741234632942e-05,1.8187796987201529e-07,0.023682099630670417,0.04721907021010454,0.13940021459376634
26,0.08241936611960625,0.06606369587756658,0.022984450314981007,0.4695738030353468,0.023988419681258186,0.0393090102605776,3.857797229548834e-05,0.03817855589269861,0.2527545742542364,0.00468954659143289
27,0.09093284525147079,0.006007012283209768,0.24695304717658664,0.05255475257314554,0.22292310885694103,0.0028712849625821013,0.0005977431687888607,0.00033652941074671893,0.30159762684874547,0.07522604946778313
28,0.5185433471061877,0.07964208325559528,0.03706137670542888,0.05415090759528469,0.09163595774991445,0.015287458272100202,0.12780012730621926,0.019483769192017737,0.034726059019306484,0.021668913797945413
29,0.019688286032980302,0.029382365188399203,0.0016371170559022364,0.0032710119024619987,0.10638015936209247,0.057371932526795955,0.07280297031556521,0.21420292815113345,0.4682505337488674,0.027012695715801723
30,0.2145313703987511,0.0441278867924599,0.021370073919701884,0.31216316043398107,0.0027305974276877077,0.0004504683285064677,0.19536524636313052,0.0019015835297288765,0.20160689703189344,0.005752715774158994
31,0.01881865650538428,0.03866788004475664,0.08861818778281863,0.26726042287362933,0.01565514361646268,0.022687887146618735,0.012684766227215078,0.17233138686487415,0.3631749463142303,0.00010072262401015079
32,0.008195651362725138,0.43184745199458746,0.003908160337304135,0.16523869282353898,0.04584483360234957,0.1543570210750632,0.1412721307952512,0.030715957371419376,0.018619657515816897,4.431219441500028e-07
